timestamp,region,latitude,longitude,20:19:00:00:03:21,20:19:00:00:02:81,20:19:00:00:01:43,20:19:00:00:03:23,20:19:00:00:00:98,20:19:00:00:00:08,20:19:00:00:01:62,20:19:00:00:00:26,20:19:00:00:01:72,20:19:00:00:02:99,20:19:00:00:00:53,20:19:00:00:03:07,20:19:00:00:00:95,20:19:00:00:01:47,20:19:00:00:00:69,20:19:00:00:00:97,20:19:00:00:00:51,20:19:00:00:00:04,20:19:00:00:01:46,20:19:00:00:02:56,20:19:00:00:00:87,20:19:00:00:04:41,20:19:00:00:03:55,20:19:00:00:01:17,20:19:00:00:02:79,20:19:00:00:00:52,20:19:00:00:00:27,20:19:00:00:04:25,20:19:00:00:00:07,20:19:00:00:00:70,20:19:00:00:01:27,20:19:00:00:00:72,20:19:00:00:03:06,20:19:00:00:04:53,20:19:00:00:02:52,20:19:00:00:00:84,20:19:00:00:00:39,20:19:00:00:00:46,20:19:00:00:01:79,20:19:00:00:01:39,20:19:00:00:03:31,20:19:00:00:01:02,20:19:00:00:01:74,20:19:00:00:02:29,20:19:00:00:02:60,20:19:00:00:00:31,20:19:00:00:00:35,20:19:00:00:01:25,20:19:00:00:00:13,20:19:00:00:03:09,20:19:00:00:00:82,20:19:00:00:03:53,20:19:00:00:01:51,20:19:00:00:00:14,20:19:00:00:01:01,20:19:00:00:02:57,20:19:00:00:01:29,20:19:00:00:00:93,20:19:00:00:00:50,20:19:00:00:01:48,20:19:00:00:01:97,20:19:00:00:00:67,20:19:00:00:00:06,20:19:00:00:02:34,20:19:00:00:03:57,20:19:00:00:03:13,20:19:00:00:04:39,20:19:00:00:00:37,20:19:00:00:04:51,20:19:00:00:01:61,20:19:00:00:02:00,20:19:00:00:00:23,20:19:00:00:00:64,20:19:00:00:02:19,20:19:00:00:00:32,20:19:00:00:01:59,20:19:00:00:00:38,20:19:00:00:00:49,20:19:00:00:00:09,20:19:00:00:01:33,20:19:00:00:01:58,20:19:00:00:00:65,20:19:00:00:00:19,20:19:00:00:04:52,20:19:00:00:01:50,20:19:00:00:00:92,20:19:00:00:00:22,20:19:00:00:01:40,20:19:00:00:01:44,20:19:00:00:01:95,20:19:00:00:02:94,20:19:00:00:02:55,20:19:00:00:03:32,20:19:00:00:03:04,20:19:00:00:02:96,20:19:00:00:03:20,20:19:00:00:00:17,20:19:00:00:03:56,20:19:00:00:03:51,20:19:00:00:01:81,20:19:00:00:00:71,20:19:00:00:00:76,20:19:00:00:03:85,20:19:00:00:01:57,20:19:00:00:01:65,20:19:00:00:00:63,20:19:00:00:01:78,20:19:00:00:01:00,20:19:00:00:00:20,20:19:00:00:02:59,20:19:00:00:01:89,20:19:00:00:00:91,20:19:00:00:02:80,20:19:00:00:03:24,20:19:00:00:04:50,20:19:00:00:00:56,20:19:00:00:01:56,20:19:00:00:00:59,20:19:00:00:01:83,20:19:00:00:00:33,20:19:00:00:01:14,20:19:00:00:00:36,20:19:00:00:03:52,20:19:00:00:02:97,20:19:00:00:00:40,20:19:00:00:01:93,20:19:00:00:01:16,20:19:00:00:03:48,20:19:00:00:01:11,20:19:00:00:01:35,20:19:00:00:01:66,20:19:00:00:01:84,20:19:00:00:03:02,20:19:00:00:03:50,20:19:00:00:01:18,20:19:00:00:04:63,20:19:00:00:03:49,20:19:00:00:00:94,20:19:00:00:00:80,20:19:00:00:03:08,20:19:00:00:01:07,20:19:00:00:00:78,20:19:00:00:03:05,20:19:00:00:00:88,20:19:00:00:01:98,20:19:00:00:01:31,20:19:00:00:00:29,20:19:00:00:01:76,20:19:00:00:04:31,20:19:00:00:01:88,20:19:00:00:00:61,20:19:00:00:02:83,20:19:00:00:02:24,20:19:00:00:01:36,20:19:00:00:00:25,20:19:00:00:03:54,20:19:00:00:00:81,20:19:00:00:01:49,20:19:00:00:00:28,20:19:00:00:01:30,20:19:00:00:01:24,20:19:00:00:00:10,20:19:00:00:03:28,20:19:00:00:00:21,20:19:00:00:00:48,20:19:00:00:01:99,20:19:00:00:03:58,20:19:00:00:04:37,20:19:00:00:00:89,20:19:00:00:04:42,20:19:00:00:00:01,20:19:00:00:03:03,20:19:00:00:00:68,20:19:00:00:02:88,20:19:00:00:02:95,20:19:00:00:01:60,20:19:00:00:01:52,20:19:00:00:03:88,20:19:00:00:00:45,20:19:00:00:00:55,20:19:00:00:01:53,20:19:00:00:01:63,20:19:00:00:04:32,20:19:00:00:02:63,20:19:00:00:01:19,20:19:00:00:01:64,20:19:00:00:00:12,20:19:00:00:00:77,20:19:00:00:01:82,20:19:00:00:02:82,20:19:00:00:00:18,20:19:00:00:00:57,20:19:00:00:01:28,20:19:00:00:01:92,20:19:00:00:00:96,20:19:00:00:04:19,20:19:00:00:01:69,20:19:00:00:01:67,20:19:00:00:00:54,20:19:00:00:03:87,20:19:00:00:01:10,20:19:00:00:01:80,20:19:00:00:04:40,20:19:00:00:01:26,20:19:00:00:00:41,20:19:00:00:01:73,20:19:00:00:00:75,20:19:00:00:01:09,20:19:00:00:04:20,20:19:00:00:00:47,20:19:00:00:03:01,20:19:00:00:00:90,20:19:00:00:01:75,20:19:00:00:01:68,20:19:00:00:01:32,20:19:00:00:00:60,20:19:00:00:04:18,20:19:00:00:03:22,20:19:00:00:00:58,20:19:00:00:00:34,20:19:00:00:01:08,20:19:00:00:00:62,20:19:00:00:00:30,20:19:00:00:01:96,20:19:00:00:01:34,20:19:00:00:01:41,20:19:00:00:00:24
189.69,1,43.71834321781853,10.421679248327372,,,-90.0,,-79.0,-73.0,,,,,-80.0,,,,,-80.0,,,,,,,,,,-80.0,,,-74.0,,,,,,,,,,,,,,,,,,-53.0,,-53.0,,,,,-53.0,-87.0,,,,,,,-84.0,-72.0,,,,,,,,-90.0,,,,-87.0,,-50.0,,-83.0,,,-85.0,-49.0,,,,-48.0,,,,,,,,,,-50.0,,,,,,,,,-53.0,,,-48.0,,,,,,,,,,,,,-53.0,,,,,-90.0,,,,,,,,,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,,-73.0,,-49.0,,,,,,,,,,,,,,,-85.0,-81.0,,,,,,,-53.0,,,,-48.0,-80.0,,,,,,,-81.0,,,-87.0,,,,,,,,,,,,,,-80.0,,,-82.0,-54.0,,,,,,,
193.684,1,43.718320610015425,10.421640468042929,,,,,-79.0,,,-84.0,,,-73.0,,,,,-79.0,,,,,,,,-92.0,,-74.0,,,-82.0,,,,,,,,,,-90.0,,,,,,,-86.0,-61.0,-89.0,-55.0,,,,,-60.0,,,-91.0,,,,,,,,,,,,,,,,,,,,-64.0,,-87.0,,,,-65.0,,,,-56.0,,,,,,,,,,-64.0,,,,,,,,,-61.0,,,-63.0,,,,,,,,,,,-91.0,,-60.0,,,,,,,,-90.0,,,,,,,,,,,-86.0,,,,,-91.0,,,,,-70.0,,,,,,,,,-92.0,-91.0,,,-60.0,,,,,,,,,,,,,,,-73.0,-70.0,,,,,,,-55.0,,-90.0,,-56.0,-79.0,-90.0,,,,,,-70.0,,,,,,,,,,,,,,,,,-80.0,,,-72.0,-54.0,,,,,,,
197.72,0,43.718298002212315,10.421601687758486,,,,,-68.0,-71.0,,,,,-68.0,,,,,-67.0,,,,,,,,,,-66.0,,,-77.0,,,,,,,,,,,,,,,,,-82.0,-67.0,,-65.0,,,,,-67.0,,,,,,,,,-69.0,,,,,,,,,,,,-81.0,,-70.0,,,,,,-69.0,,,,-68.0,,,,,,,,,,-70.0,,,,,,,,,-67.0,,,-70.0,,,,,,,,,,,-83.0,,-66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0,,-69.0,,,,,,,,,,,,,,,-67.0,-66.0,,,,,,,-65.0,,,,-68.0,-67.0,,,,,,,-66.0,,,,,,,,,,,,,,,,,-68.0,,,-65.0,-66.0,,,,,,,
201.668,0,43.718275394409204,10.421562907474044,,,,,-67.0,-72.0,,,,,-60.0,,,-87.0,,-67.0,,,-88.0,,,,,,,-60.0,,,-74.0,,,,,,,,,,,,,,,,,-82.0,-78.0,,-77.0,,,,-86.0,-79.0,,,,,,-88.0,,,-73.0,,,,,,,,,,,,-82.0,,-75.0,,,,,,-76.0,,-84.0,,-76.0,,,,,,,,,,-75.0,,,,,,,,,-78.0,,,-76.0,,,,,,-86.0,,,,,-82.0,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.0,,,,-73.0,,,,-87.0,,,,,,,,,,,,,-60.0,-59.0,,,,,-83.0,,-77.0,,,,,-67.0,,,,,,,-61.0,,,,,,,,,,-90.0,,,,-87.0,,,-67.0,,,-60.0,-78.0,,,,,,-87.0,
205.701,0,43.7182527866061,10.4215241271896,,,,,-67.0,-76.0,,,,,-56.0,,,-84.0,,-67.0,,,-85.0,,,,,,,-56.0,,,-77.0,,,,,,,,,,,,,,,,,-85.0,-85.0,,-80.0,,,,-86.0,-85.0,,,,,,-84.0,,,-78.0,,,,,,,,,,-90.0,,-89.0,,,,,,,,,,-78.0,,-81.0,,,,,,,,,,,,,,,,,,,,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,,,,-77.0,,-83.0,,,,,,,,,,,,,-82.0,,-56.0,-55.0,-80.0,,,,-79.0,,-85.0,,,,-83.0,-67.0,,,,,,,-57.0,,,,,,,,,,,,,,,,,-67.0,,,-56.0,-84.0,,,,,,-85.0,
61.138,0,43.71828156017369,10.421573483915255,,,,,-37.0,,,,,,-35.0,,,-68.0,,-37.0,,,-68.0,,,-78.0,,,,-32.0,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,-59.0,,,,,,,-68.0,,,,,,,-77.0,,,,,,,,,,,,,,,,,-79.0,-60.0,,,,,,,,,,,,,,,,,,-77.0,,-85.0,-84.0,,,,,,,,,,,,,,-84.0,,,,,,-84.0,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0,-77.0,,,,,,,,,-87.0,,-77.0,,,,,,,-59.0,,-32.0,-35.0,-61.0,,,,-61.0,-85.0,,,,,,-37.0,,-84.0,,,-76.0,-84.0,-34.0,,,,-75.0,,,,,,,,,,,,,-37.0,-87.0,,-35.0,,,,,,,-63.0,
67.822,0,43.71831033374128,10.421622840640909,,,,,-57.0,,,,,,-43.0,,,,,-57.0,,,-84.0,,,,,,,-43.0,,,,,,,,,,,,,,,,,,,,-80.0,-82.0,,-82.0,,,,-80.0,-81.0,,,,,,,,,-73.0,,,,,,,,,,,,-81.0,,,,-89.0,,,,-84.0,,-76.0,,,,,,,,,,,,,,,,,,,,,-82.0,,,-83.0,,,,,,,,,,,-80.0,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.0,,,,-87.0,,,,-75.0,,,,,,,,,,,,,,,-78.0,,-44.0,-43.0,-75.0,,,,-79.0,,-83.0,,,,-82.0,-58.0,,,,,,,-43.0,,,,,,,,,,,,,,,,,-57.0,,,-43.0,-83.0,,,,,,-84.0,
71.83,1,43.71833910730887,10.421672197366565,,,,,-61.0,-65.0,,,,,-56.0,,,,,-61.0,,,,,,,,,,-58.0,,,-65.0,,,,,,,,,,,,,,,,,-84.0,-74.0,,-74.0,,,,,-73.0,,,,,,,,,-67.0,,,,,,,,,,,,-83.0,,-72.0,,,,,,-75.0,,-89.0,,-72.0,,,,,,,,,,-72.0,,,,,,,,,-74.0,,,-73.0,,,,,,,,,,,-84.0,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.0,,-72.0,,,,,,,,,,,,,,,-60.0,-56.0,,,,,,,-74.0,,,,-73.0,-62.0,,,,,,,-58.0,,,,,,,,,,,,,,,,,-61.0,,,-61.0,-74.0,,,,,,,
75.819,1,43.718367880876464,10.421721554092219,,,,,-73.0,-75.0,,-93.0,,,-67.0,,,,,-73.0,,,,,,,,,,-70.0,,,-76.0,,,,,,,,,,,,,,,,,-84.0,-57.0,,-56.0,,,,,-57.0,,,,,,,,,,,,,,,,,,,,,-85.0,,-67.0,,,,,,-67.0,,-92.0,,-68.0,,,,,,,,,,-68.0,,,,,,,,,-57.0,,,-68.0,,,,,,,,,,,-83.0,,-56.0,,,,,,,,,,,,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,-74.0,,-68.0,,,,,,,,,,,,,,,-69.0,-72.0,,,,,,,-56.0,,,,-69.0,-73.0,,,,,,,-66.0,,,,,,,,,,,,,,,,,-72.0,,,-68.0,-56.0,,,,,,,
79.821,2,43.71839665444406,10.421770910817873,,,,,,-79.0,,-88.0,,,,,,,,,,,,,,,,,,,,,-77.0,,,,,,,,,-89.0,,-87.0,,,,,,-84.0,-50.0,,-51.0,,,,,-51.0,-87.0,,,,,,,-88.0,-81.0,,,,,-85.0,,,,,,,-84.0,,-48.0,,-77.0,,,,-48.0,,,,-48.0,,,,,,,,,,-48.0,,,,,,,,,-51.0,,,-48.0,,,,,,,,,,,-83.0,,-50.0,,,,,,,,,,,,,,,,,,,-84.0,,,,,,,,,,-73.0,,,,,-91.0,,,,,,-77.0,,-48.0,,,,,,,,,,,,,,,-81.0,,,,,,,,-50.0,,,,-49.0,,,,,,,,-78.0,,,,,,,,,,,,,,,,,,,,,-51.0,,,-87.0,,,,
83.836,2,43.71842542801164,10.421820267543527,,,,,,-76.0,,-85.0,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,-88.0,-42.0,,-42.0,,,,,-43.0,,,,,,,,,-78.0,,,,,,,,,,,,-85.0,,-41.0,,-70.0,,,,-41.0,,,,-41.0,,,,,,,,,,-41.0,,,,,,,,,-41.0,,,-41.0,,,,,,,,,,,-84.0,,-42.0,,,,,,,,,,,,,,,,,,,-85.0,,,,,,,,,,,,,,,,,,,-87.0,,-76.0,,-42.0,,,,,,,,,,,,,,,,,,,,,,,-42.0,,,,-41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.0,,,,,,,
87.802,3,43.718454201579235,10.421869624269181,,,,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,-72.0,,,,,,,,,,,-93.0,,,,,,-84.0,-44.0,,-44.0,,,,,-44.0,,,,,,,,,-79.0,,,,,,,,,,,,-85.0,,-45.0,,-72.0,,,,-45.0,,,,-43.0,,,,,,,,,,-44.0,,,,,,,,,-44.0,,,-44.0,,,,,,,,,,,-84.0,,-44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.0,,-43.0,,,,,,,,,,,,,,,,,-90.0,,,,,,-44.0,,,,-43.0,,,,,,,,,-58.0,,,,,,,,,,,,,,,,,,,,-45.0,,,,,,,
91.823,3,43.71848297514683,10.421918980994835,,,,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,-80.0,-90.0,,,,,,-86.0,-90.0,,,-91.0,,,,,,,-48.0,,-48.0,,,,,-49.0,,,,,-84.0,,,-86.0,-76.0,,,,,,,,,,,,,,-46.0,,-80.0,,,-87.0,-43.0,,,,-46.0,,,,,,,,,,-47.0,,,,,,,,,-48.0,,-88.0,-46.0,,,,,,,,,-91.0,,,,-47.0,,,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,,-47.0,-85.0,,,,,,-86.0,,,,,,,,,-90.0,,,,,,,-50.0,,-90.0,,-46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,-51.0,,,,,,,
95.843,4,43.71851174871442,10.421968337720491,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,-60.0,,-62.0,,-83.0,,,-62.0,,,,-87.0,,,,,,,-81.0,,,,,,,,,,,,-64.0,,-92.0,,,,-61.0,,,,-62.0,,,,,,,,,,-67.0,-86.0,-83.0,,,,,,,-60.0,,,-62.0,,,,,,,,,,-90.0,,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,,,-84.0,,-58.0,,,-84.0,,,,,,,,,,,,,,,,,,,,-62.0,,,,-58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.0,,,,,,,
99.8,4,43.718540522282005,10.422017694446145,,,-86.0,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,-86.0,,,,,,-78.0,,,,-75.0,,,,,,,-71.0,-89.0,-71.0,,-75.0,,,-73.0,,,,-84.0,,,,-86.0,,,-74.0,,,,,,,,-85.0,,,,-69.0,,,-85.0,,-82.0,-68.0,,,,-68.0,,,,,,,,,,-71.0,,,,-95.0,,,,,-70.0,,,-70.0,,-80.0,-85.0,,,,,,,,,,-70.0,,,,,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,-88.0,,,,,,,-78.0,,,,,,,,,,,,,,,,,,,,-74.0,,,,-69.0,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,,,-74.0,,,,,-84.0,,
103.409,4,43.7185692958496,10.4220670511718,,,,-91.0,,-84.0,-90.0,,,,,,,,,,-73.0,,,,,,-75.0,,,,,,,,,,,,,-78.0,,,-86.0,-78.0,,,,,,,-72.0,-82.0,-71.0,,-72.0,,,-72.0,,,,-77.0,,,,,-83.0,,-67.0,,,,,-90.0,,,,,,-89.0,-76.0,,,-81.0,-89.0,,-77.0,,,,-72.0,,-71.0,,,,,,,,-76.0,-67.0,-71.0,-84.0,-87.0,,,-89.0,,-74.0,-85.0,,-76.0,,-72.0,-77.0,,,,,-90.0,,,,-83.0,-74.0,-67.0,,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.0,,,,,,-84.0,,-73.0,-77.0,,-74.0,,,,,,,,,-90.0,,,,,,-89.0,,,,,-70.0,,,,-73.0,,,,,,,,,,,-84.0,,,,,,,,,,-87.0,,,-80.0,,,,,-70.0,,,,,-80.0,,-87.0
133.591,4,43.718540522282005,10.422017694446145,-84.0,-85.0,-55.0,-78.0,,-87.0,-77.0,,,-75.0,,-61.0,,,,,-63.0,,,-85.0,,,-60.0,,-85.0,,,,,,,,-74.0,,-84.0,-64.0,,,-54.0,-63.0,,,,,-79.0,,-72.0,-58.0,-72.0,-75.0,-69.0,,,-73.0,,-84.0,,-67.0,,,,,-88.0,-81.0,-61.0,-61.0,,,,-78.0,,,,-81.0,,-78.0,-66.0,-63.0,,-83.0,-78.0,-93.0,-67.0,,,,-66.0,,-60.0,,-87.0,,-82.0,-75.0,-88.0,-84.0,-66.0,-65.0,-60.0,-54.0,,,,-77.0,,-73.0,-55.0,,-67.0,-76.0,-67.0,,-86.0,-85.0,,,-78.0,,-56.0,,,-73.0,-61.0,-88.0,,,-55.0,,,-54.0,,,-75.0,-73.0,,,-80.0,,,-73.0,,,-61.0,,,-53.0,,,,,,-73.0,-80.0,-54.0,,-61.0,,,,-54.0,-54.0,,-79.0,-67.0,,,-62.0,,,,,-61.0,,-82.0,-87.0,-78.0,,,,,,-78.0,,-76.0,,,-72.0,,-53.0,-88.0,-65.0,,,,,,,,,,,-54.0,,,,,,,,,-75.0,,,,-83.0,,,-85.0,,-73.0,,-89.0,,,-82.0,,
139.861,4,43.71851174871442,10.421968337720491,,,-72.0,,,,,,,,,,,,,,,,,,-93.0,,-69.0,,,,,,,,,-85.0,,,,-73.0,,,-76.0,-67.0,,,,,,-86.0,-66.0,-78.0,-67.0,,-83.0,,,-66.0,,,,-72.0,,,,,,,-71.0,,,,,,,,,,,,-73.0,,,,,,-71.0,,,,-73.0,,-69.0,,,,-83.0,,,,-73.0,-77.0,-68.0,-72.0,-88.0,-90.0,,,,-68.0,-75.0,,-74.0,,-70.0,-82.0,,,,,,,-73.0,,,-68.0,-68.0,,,,-75.0,,,,,,,-82.0,,,,,,,,,,,,,,,,,,,,-76.0,,-73.0,,,,-78.0,,-88.0,,-71.0,-76.0,,-70.0,,,,,,,,,,,,,,,,,,,,-66.0,,-73.0,,-73.0,,,,,,,,,,,-77.0,,,,,-88.0,,,,,,,,,,,,,-66.0,,-90.0,,,,,
143.831,3,43.71848297514683,10.421918980994835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,-83.0,,,,,,,,-85.0,,-73.0,,,,,,,-63.0,,-65.0,,-83.0,,,-64.0,,,,-73.0,-84.0,,,-83.0,-87.0,,-83.0,,,,,,,,,,-90.0,,-74.0,-86.0,,,,,-73.0,,,,-67.0,,,,,,,,,,-68.0,,-80.0,,,,,,,-63.0,,,-67.0,,-78.0,-86.0,,,,,,,,,,-64.0,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,-81.0,,,,,-87.0,,,-67.0,,,,,,,,,,,,,,,,,,,,,,,-65.0,,,,-68.0,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,-65.0,,-86.0,,,,,-91.0
147.817,3,43.718454201579235,10.421869624269181,,,,,,-84.0,,,,,,,,,,,-87.0,,,,,,,,,,,,-85.0,,,,,,,,,,,-84.0,,,,,,,-59.0,,-59.0,,,,,-58.0,,,,-85.0,,,,,-86.0,,,,,,,,,,,,,,-61.0,-86.0,-88.0,,,,-62.0,,,,-59.0,,,,,,,,,,-60.0,,,,,-72.0,,,,-59.0,,,-59.0,,-82.0,,,,,,,-88.0,,-86.0,,-59.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,-86.0,,-60.0,,,-88.0,,,,,,,,,,,,,,,,,,,,-58.0,,,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.0,,,,,,,
151.834,2,43.71842542801164,10.421820267543527,,,,,,,,,,,-94.0,,,,,,,,,,,,,,,,-90.0,,,-85.0,,,,,,,,,,,,-87.0,,,,-85.0,-48.0,-89.0,-48.0,,,,,-49.0,-86.0,,,,,,,,-84.0,,,,,,,,,,-85.0,,-84.0,,-47.0,,-84.0,,,-88.0,-47.0,,,,-48.0,,,,,,-80.0,,,,-46.0,,,-87.0,,,,,,-47.0,-88.0,,-48.0,,,,,,,,,-84.0,,-84.0,,-48.0,,,,,-87.0,,,,,,,,,,,,,,,,,,,-86.0,-90.0,,,,,,,,,,,,,,-88.0,,,-49.0,,,,,,,-89.0,,,,,,,,,,,,,,,,-49.0,,,,-48.0,,,,,,,,,,,-89.0,,,,,,,,-91.0,,,,,,,,,,-50.0,,,,,,,
155.819,2,43.71839665444406,10.421770910817873,,,,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,-84.0,-40.0,,-40.0,,,,,-40.0,,,-89.0,,,,,,-81.0,,,,,,,,,,,,-84.0,,-39.0,,-81.0,,,-63.0,-41.0,,,,-41.0,,,,,,,,,,-40.0,,,,,,,,,-39.0,,-86.0,-40.0,,,,,,,,,,,-84.0,,-40.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,-74.0,,-41.0,,,,,,,,,,,,,-86.0,,,,,,,,,,-40.0,,,,-40.0,,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,,,-40.0,,,-84.0,,,,
159.835,1,43.718367880876464,10.421721554092219,,,,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,-74.0,,,,,,,,,,,,,,,,,-84.0,-42.0,-92.0,-42.0,,,,,-42.0,,,,,-92.0,,,,-74.0,,,,,,,,,,,,-84.0,,-42.0,,-75.0,,,,-42.0,,,,-44.0,,,,,,,,,,-44.0,,,,,,,,,-43.0,,,-44.0,,,,,,,,,,,-86.0,,-43.0,,,,,-91.0,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,,-90.0,,,,,,-91.0,-91.0,-77.0,,-44.0,,,,,,,,,,,,,,,-77.0,,,,,,,,-41.0,,-93.0,,-44.0,,,,,,,,-78.0,,-81.0,,,,,,,,,,,,,,,,,,-78.0,-42.0,,,,,,-92.0,
163.826,1,43.71833910730887,10.421672197366565,,,,,-73.0,-75.0,,,,,-74.0,,,,,-73.0,,,,,,,,,,-74.0,,,,-82.0,-89.0,,,,,,,,,,,-89.0,,,,,-50.0,,-51.0,,,,-86.0,-50.0,,,,,,,,,-75.0,,,,,-92.0,,,,,,,,,-49.0,,-76.0,,,,-48.0,,,,-49.0,,,,,,,,,,-48.0,,,,,,,,,-51.0,,-87.0,-49.0,,,,,,,,,,,,,-51.0,,,-87.0,,,,,,,,,,-91.0,,,,,,,,,,-87.0,,-88.0,,,,-74.0,,,-90.0,,,,,,-91.0,,-70.0,,-48.0,,,,,,,,,,,,,-88.0,-84.0,-77.0,-74.0,,,,,,,-51.0,,,,-49.0,-74.0,,,-88.0,,,,-78.0,,,,,,,,,,,,,,,,,-74.0,,,-75.0,-51.0,,,,,,-87.0,
167.815,0,43.71831033374128,10.421622840640909,,,,,-64.0,-75.0,,,,,-66.0,,,,,-64.0,,,-92.0,,,,,,,-66.0,,,-79.0,,,,,,,,-93.0,,,,,,,,,-80.0,-65.0,,-65.0,,,,,-65.0,,,,,,-91.0,,,,,,,,,,,,,,,-81.0,,-57.0,,,,,,-57.0,,,,-57.0,,,,,,,,,,-56.0,,,,,,,,,-65.0,,,-57.0,,,,,,,,,,,-79.0,,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,,,,,,,,,,,-60.0,,,,,,,,,,,,,,,-67.0,-66.0,,,,,,,-63.0,,,,-61.0,-64.0,,,,,,,-66.0,,,,,,,,,,,,,,,,,-63.0,,,-66.0,-63.0,,,,,,,
171.825,0,43.71828156017369,10.421573483915255,,,,,-67.0,-74.0,,,,,-60.0,,,-89.0,,-66.0,,,-92.0,,,,,,,-62.0,,,-74.0,,,,,,,,,,,,,,,,,-80.0,-79.0,,-78.0,,,,-83.0,-74.0,,,,,,-91.0,,,-72.0,,,,,,-89.0,,,,,,-79.0,,,,,,,,-77.0,,-84.0,,,,,,,,,,,,-75.0,,,,,,,,,-78.0,,,-74.0,,,,,,,,,,,-79.0,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,,,,-71.0,,,,,,,,,,,,,,,-83.0,,-63.0,-61.0,-83.0,,,,-83.0,,-75.0,,,,-76.0,-66.0,,,,,,,-64.0,,,,,,,,,,-89.0,,,,-89.0,,,-67.0,,,-63.0,-74.0,,,,,,-83.0,
175.844,0,43.7182527866061,10.4215241271896,,,,,-55.0,,,,,,-56.0,,,-89.0,,-54.0,,,-89.0,,,,,,,-56.0,,,-74.0,,,,,,,,,,,,,,,,,-88.0,-79.0,,-79.0,,,,-79.0,-78.0,,,,,,-89.0,,,,,,,,,,,,,,,,,,,-83.0,,,,,,-80.0,,,,,,,,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,,,-83.0,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,,,,-77.0,,,,,,,,,,,,,,,-81.0,,-56.0,-56.0,-79.0,,,,-79.0,,-78.0,,,,,-54.0,,,,,,,-56.0,,,,,,,,,,,,,,,,,-55.0,,,-55.0,-80.0,,,,,,-81.0,
